CreditHistory,EmploymentStatus,LoanPurpose,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,CreditRisk
excellent,full-time,education,-4.356421651652959,0.6248941489617548,-0.027550356163975387,0.15588542358466984,-1.333217053950996,0.6051243761893337,-0.7339405076890959,0.9389088320395578,-0.7367225424464061,-0.6215940451706842,1.6362492274427076,-4.217582968848351,0.747371995755922,0
good,part-time,furniture,2.1553784914410894,-3.0325471236336203,-0.9306955391424875,0.3879916806992382,-2.2176090801520147,-2.1889251757790475,3.5449491366914994,2.8013729896349786,-1.411343041940501,-0.4871671830291446,-0.6133326933625725,0.8103255667856356,3.589633472872494,0
fair,part-time,car,-0.4527928887480406,-1.8281079256504846,0.46522626936085976,-0.800278871367295,-0.6069634458726355,0.22238186748833222,-0.7370834721266808,0.943193303477794,0.6715726217328652,0.4459477771253033,-0.005386463939159536,-1.561907308008321,-2.7150991211451725,0
fair,full-time,car,-0.5760073723988767,0.6540052698290657,-2.8216355032168368,0.260941777546702,0.4637230575571145,0.3271973948203034,3.892813868030075,-0.1498780335221683,1.575538975026917,1.1122924498917277,-1.9034948983631654,-5.263796728615795,0.8214012409917573,0
excellent,unemployed,education,2.70342499445132,-0.012891017254592074,-1.7467729590647707,5.189506244954803,-0.41343880237651026,4.021985393184544,0.29509725309084334,0.8233568294771726,-3.0025121188336996,-1.9795942758525282,-0.5337375560084743,4.294031982705257,-3.7305211711879243,0
poor,part-time,furniture,-1.4349651614163976,-3.230907874821943,1.2250905261060958,-1.6637755889881256,1.346673001401146,-2.065998660318261,1.4853471030663368,0.44485822059832236,2.810627468506608,-0.03826128246415587,-3.9902985385952343,-4.9681672912488875,-1.5032624806452421,1
good,full-time,furniture,-1.7905628776478508,2.0537846105181896,-1.7215232132637452,-0.14886437832959332,-0.05786615921434102,0.42252250073636244,1.2301120797759522,0.09468138947073004,1.4507201101765794,-0.8072156774844398,-0.6377371789838195,-4.94973186562135,-0.14915368440458998,0
poor,part-time,education,-1.5792803405619547,-2.1320258308955546,3.3463114914145566,-1.95716611971174,1.5583499601419777,-0.06421576846399457,1.363191622910874,0.2353171684846372,2.1836623290896684,0.05650767442926739,-0.7203137217474256,-3.3622930521993326,-0.29619315926304635,0
good,part-time,furniture,-1.1384589001053627,-1.9889055399719369,1.5918666095764273,-0.47253311459081626,0.8884469303585544,1.7558669693925104,-0.6361722592523713,0.4857471474554596,-1.3286831538272845,2.1069401822631857,1.1744301427100208,0.5043128548942688,-1.0223309035696875,0
excellent,part-time,furniture,0.774787844247217,-0.42578492916426736,-1.7696247821530293,2.3316677390440286,1.4985463606698537,-2.2507105206739118,2.138188225811623,-0.8593992108172007,0.004734435432403705,-0.47025571626635737,-0.9509575875458691,-1.879666415736035,0.8815732897831658,0
fair,part-time,car,-0.10383234105335337,0.35503182577351544,0.661877483949292,2.8006524135706226,0.906870534610285,0.9684357135762703,-0.8556186834420803,2.1772934475490655,1.472367377011977,-0.39925664594596205,-2.8196104560777266,-1.0554054651865854,-2.230415225863779,0
fair,part-time,furniture,-1.0531316072098438,-1.9265779277284367,3.239388856656186,-2.767348525598272,0.06609424629897591,0.6677871038721641,-0.3098315884098526,0.46446746972355973,1.087944463811315,1.150136803679616,0.3193207794185764,1.5263655534554847,0.5714381152085362,1
poor,part-time,furniture,3.4690912463903727,0.21859397216716325,2.9933084313083813,3.2802715664991378,-0.05892635452305161,2.8088161989288913,3.359815571445176,0.8381772195994377,3.0986178150671075,-0.15723639202855216,-5.438686951183697,2.259834484712243,-1.4443658641966695,0
good,full-time,education,-2.6580993030566398,0.45964003260545394,0.08964306773276176,0.16637637467688493,-0.39907053924309327,0.8053027799422177,1.4937640178961233,0.2201291874877759,1.1884045220280561,-1.7407006063803354,0.1954270019955464,-4.58875933938753,-0.06620832389941544,0
excellent,unemployed,education,1.4903723537155429,-0.7077639495260144,-0.6406891029843976,0.7277382088651205,-1.5703258142530165,-2.0995454930967634,2.359305948877669,-2.2912928068840652,-1.7229734726783725,-1.1084970907967833,-1.160637911016089,0.46184573402783896,2.154370350982072,0
excellent,unemployed,business,2.0646158063365694,0.1377252250084149,-1.646050650980765,0.7674110803355539,-0.6608411967525808,-1.7885094945355358,0.5250455788701313,0.043900533123388444,-2.988418569130971,0.9305333193245915,-0.6245953648671801,-0.2606494972120994,-1.4545813828768357,0
fair,part-time,car,1.124127891262459,-0.9153791652746195,-4.771708359374169,1.5623583740477045,-2.273172202546832,-2.308895968239828,3.228704406734199,-0.2002166664916561,1.2309038925960443,0.6834146735600306,0.6388997835128642,-8.213961782505915,-6.865339081780641,0
excellent,part-time,furniture,2.2120359620919725,-2.334883303348042,-2.084381879068399,1.804179935599465,1.8507811424357334,0.3310801109752979,0.2827496984856942,-0.20891795737087174,-1.351810147181791,-0.4070158918067711,0.6472544259554371,3.900678743637549,0.25908490673187135,0
excellent,full-time,furniture,-4.380987568161323,2.5401747385460482,0.10973972918629094,1.1936030210729207,-0.19572497908388292,-0.07289457531498011,0.9201046174742686,0.669884490215741,1.9523604753914046,0.2948306892096945,0.7349150446843051,-7.4304107179712675,-0.5559203977630109,0
good,full-time,business,-1.0594968897684975,0.9241320404019153,-2.0782183615559706,3.214384682018525,0.49353729420376685,2.4950536413755255,1.2946460490428935,0.35647710466949206,0.6585132393440941,0.6476059825670705,-2.099454060434648,-1.6969863744451024,0.09385526920356102,0
fair,part-time,furniture,-0.9667598989302958,-0.7354253114815144,0.2878017465308351,1.3689240820090354,1.601992654613413,0.5328280810841157,2.8150164835389004,-1.3040031778366379,-0.2072077876632894,1.12643371674603,0.7355591172046352,-3.937280704329398,-1.740106315307179,0
poor,part-time,car,2.4097417340771012,-3.9962381037285724,-1.8515348161017098,0.36195013395027753,0.5310851309759498,-0.6987711880050151,2.85336894669779,1.6780556004525953,4.73487270658101,2.3984492855880695,-6.8207465204697355,-4.9560578930196195,-4.2255260767753855,1
good,part-time,business,2.653048573280083,-0.37341442722864915,-2.9627197225795854,5.371426374567826,-0.9415339202677434,3.6894765542315833,-2.1723191515559677,-1.4473813334630898,-0.8908993333393576,1.9380948993931397,-3.9209458404630064,5.421646922425806,-2.7756783493007795,0
excellent,part-time,car,0.22774906159784125,0.637306012575052,-0.4401516434038042,-0.35517816477104913,-1.6612044051839225,-3.338792947383602,-3.834064608734046,0.6037330161902218,1.2770244140468865,0.6280786969002486,4.1329236556284945,2.5450075851170157,0.8564730824695759,1
fair,part-time,business,-4.005530459599919,-3.016455414785615,2.561050586614497,-2.065288702480701,-0.5427989717169651,-0.675149183741409,0.5271817178203906,0.37085189271099683,1.0769742037156433,-2.035902570104776,1.2491498358965245,-4.929801962069929,0.3347023381681904,0
excellent,part-time,business,2.346519708182065,-0.1759401923957682,0.365643941915091,2.3974278135845735,-0.6593241347771676,-0.48256155581141835,0.8244969190666742,-0.3492618853479615,-0.7907088477771999,1.6165216545137489,-0.8030090965304925,3.2664675182509324,1.207437479598542,0
excellent,part-time,education,-0.3690029066377212,1.3809580264891756,-1.2395068888307725,-2.5254648523064978,-0.35166018383421516,-2.3582984227705155,-3.1042487497830553,0.12466339340755687,2.0972834157106224,1.0994637713956532,1.430780290543333,2.462374573172635,0.7903088268816113,1
excellent,part-time,car,1.1732950438702217,2.2020335750634787,0.29096184740905784,-2.148657101563365,0.4203098174852043,-2.0496890656550706,-2.9921286261446385,-0.43403335432359996,-0.6786022512034102,0.553627409358232,2.900475387105941,4.063769295311288,1.631861793827587,1
good,part-time,furniture,-0.058757712104660964,-1.7937860722962338,1.3550238628639377,-1.2218416725306016,0.34355457703993575,-3.5358462734949594,-3.4429193417644566,0.019290880373942807,0.02687272304230004,-0.02230853891243119,-2.70724039665007,3.6369009868494575,3.0119371064566205,1
excellent,part-time,furniture,1.0992280466636581,-2.093338022274808,-0.5613353924548943,3.652125500123743,0.8594142547594531,1.329431279679024,1.0781062000498312,1.0750212145109097,-1.740683187601175,-0.004262937643876164,-0.01787655729376514,4.294836790497694,1.5553342285463594,0
fair,part-time,car,0.4623091471996852,1.90348158134793,3.1289792050802974,3.4092233771194747,0.7076782440272429,1.9672680787625563,-1.0397092740211207,0.26086617472197593,0.8567211631613166,0.7998872897059834,-1.0541557368529197,0.2740575104108808,-4.33146677042587,0
poor,part-time,furniture,1.5344301892875487,2.2548208792312545,-0.8743125151496425,3.1334473818322817,-0.08755354645343943,1.8312298392102284,3.305417911554128,-1.1216462365331947,2.1204904404766403,-1.4512192162599356,-3.445093207445661,-1.9198517388584848,-1.31436567777833,0
good,unemployed,furniture,0.11514341161861308,0.1584474130392859,3.4231513596516048,-0.06912197486888816,0.6254760003040509,-2.6784318688144584,1.373923349906899,-1.3117366922451246,-1.2040337915741812,-0.586285049552152,-2.5529248997388807,0.9389646103582305,2.447906290249876,1
poor,part-time,car,0.24617966962987436,-1.5307046560939446,-0.6214007172492497,-3.0659849526011103,-1.2245569402250898,0.512284725096714,3.873427903134643,-1.5271207953357557,3.7521396660310202,2.117730003008565,-2.6973375581437673,-4.80090073817924,-2.3616695361629203,1
poor,part-time,business,-2.3492168538759395,-3.132674477175551,4.543515489389584,-2.0564952474292815,-0.5025865139056851,-0.974170159305128,-0.44864822741585253,-0.5299929317034754,2.5907091748751254,-0.42447591759177994,0.2088232650326025,-3.672166115088618,-2.2387660982870257,0
good,unemployed,car,2.0436411314030885,1.4063199810416656,3.899207411740851,-0.6557515863220165,-1.1491796022167802,-5.458407563252888,-1.2804583551619326,0.7906862100258404,-3.234603445067938,0.7860172908142086,-0.03967199266801402,0.606848305166387,0.5525620769280917,1
good,part-time,business,0.7097686267894141,-3.197824827478968,3.9324871052309778,-1.7397905861538026,-1.3248330557026347,-0.06400629656952084,-3.2392429428784677,-0.008870932289573393,-3.6295603220655286,1.133688498098509,2.3354657300703026,3.5872394063537354,-1.4158778807140342,1
fair,part-time,furniture,-1.9376173147239224,-1.8684959678850968,0.8776432861719476,0.7959932398235698,-0.39280101688114194,0.6575914511198697,0.18957799636551986,-0.7631063534454757,0.048847326000849844,1.0049302940678833,-0.4019173072090789,-1.976484325548656,-0.23545334660994455,0
good,part-time,furniture,0.8316074097009957,-1.916537599156114,1.083929970179284,-1.1486050070405307,-0.6247725827776154,-0.3200377647234385,0.37288912770006355,1.5986475935911102,-1.1796164819709944,-1.456857628248038,4.479154417651686,-0.6684281572317216,-2.7009393699371063,1
poor,part-time,furniture,1.291429325584672,-1.5626853583046285,3.1271978005795753,3.342743461935466,0.6325827996421973,3.735038603055104,3.761521280386544,-1.7101751013917943,0.8277257794883688,1.0371714725320045,-2.8816154999671886,2.1386589225711057,0.008903814052040326,0
fair,part-time,education,2.7131284187743825,-1.5783119876291152,-0.8267505739392534,0.6407126825466778,-0.3983270128816281,-1.1609962941661895,0.40973278565325766,-1.0703205486518375,-1.9160205657119063,0.6868274954528385,-0.6731483354142767,-0.3654131703841474,-1.0961790760142294,0
good,part-time,business,1.7370006959361897,-1.2123136830091015,0.9911722587642136,1.2623411229377623,0.5001128296208667,2.378901654886181,-0.5432428529013258,0.8353334353648353,-0.6889736804105322,0.33607541250534645,-1.5332927354518788,6.522742144142582,3.152088474553138,0
excellent,part-time,education,0.5505764474561861,1.5514123915568154,0.7854595059696665,0.520668074567977,0.5501284812178794,0.11214665834653115,-2.4140067855314262,0.3435975351782162,1.9367394225226713,-1.4363524570391606,-0.9414933170057764,4.998124974749577,0.2317928120790248,0
poor,part-time,education,-3.4784253691727107,-2.8063287910770027,5.7709342039685225,-6.2974436552390705,-0.4333505550845262,-1.0874978578014676,2.903461423539643,1.2306458041780113,2.1687650278002657,1.2207151954954414,3.300332756277774,-6.648407420106955,-0.22471556689459005,0
fair,part-time,car,3.3553647786599146,0.42553634141569097,2.455001531435678,0.37628675503701103,-0.5082651460833204,-1.9881577442409384,-0.9604244628213052,1.0295669238227512,-1.6540001043669315,-0.3710640289008525,-1.2651021020276318,3.5977689278559857,0.6012390995804935,1
poor,part-time,education,0.3410536481995353,-0.6459754918757808,-1.7861829823618445,-4.138857028849047,1.5428881055391184,2.6680868415110592,3.9433936127230025,-0.07810901011278953,2.701705077041449,-0.5273633377201086,-0.05827976831982695,-3.8759947042298784,-2.907133246614415,1
poor,unemployed,car,-2.5080871029943483,-3.0465313430618,0.0407889702722275,-1.7344674613672852,1.4801830768818647,-0.27951375762013475,3.9483343496178187,-0.6519521540233857,3.041696076949909,-0.10002785894133592,0.2714834155448136,-4.930162930378891,-1.5019034614857545,1
excellent,unemployed,car,0.38008611819369065,-3.4122780152596826,-4.10855214772884,3.3233630661947893,0.49100394595775343,-3.5559492507798094,2.198417800218897,-2.9469042192840145,0.32247510715196315,1.6047350122948532,-0.1400153319554045,-1.6646795547652793,-0.4972387934910185,0
poor,part-time,education,1.97078348092292,-0.9795469365173768,1.7058026707493483,-2.3429416115477752,-0.15308373300965544,-0.7035946497899725,-0.02018490783945981,-0.37305866766391554,-2.2657777260348526,-1.0851415431623328,0.9270517417090685,-1.5904386402123567,-3.0546888361785896,1
good,part-time,business,-0.19642921510863665,-1.623648487804063,0.6430138752338801,1.6904773417331806,0.22957264107425313,1.6779996491667966,0.21412639604777484,-1.424971171815412,-2.455313055905761,-0.9744525476102961,-2.1616708059555214,2.9259260881182536,2.097057352461629,0
excellent,part-time,business,-0.6140602920789893,-0.9342506445853225,-4.217146132981283,0.8444942551128898,-0.47935394265608433,-2.4611642680597057,2.5800820024406645,0.4330639467413191,-1.3357090429256444,-0.18643641582155404,-0.17584630959731928,-5.331104845381716,-0.04580604215194484,0
poor,part-time,business,1.9687674778732132,-0.49017806299313793,4.294246513847321,1.4581877814860933,-1.5852460107298574,2.3127063004288066,-0.6347723584633869,-0.31062923983688057,0.5300057031633092,-0.17239269980923128,-2.3138701897749705,3.1274516046789906,-2.621965523817737,0
fair,part-time,business,1.6635479277077967,-2.7813136618921757,-1.9776684971276852,-1.5690000471834065,0.8048559381800797,-3.9867957601810806,3.166670785315346,0.17782979970543425,-4.229353313337947,-0.5297677059230407,-0.8376118049438852,-6.175761366486813,-0.8017817608208899,0
good,full-time,business,3.1497552359320125,2.4460614688076103,2.6572836852382267,-0.31415332010382035,-0.8001752986641041,0.20932890509655988,0.2403746988830997,2.1050866393345022,-3.317838270686472,-2.0615231121122495,3.61671816502422,0.7205944239795267,1.148967532669114,1
fair,part-time,education,-3.675825888152308,0.3258861992859172,4.368599697812265,-1.3384986631221105,-0.7133109002802115,1.772934736514422,-1.7126682474262243,-0.07875288624464047,0.4817462981799525,1.3055827158105235,1.6176649266761802,-1.3027260415077848,-0.07647322070118079,0
poor,part-time,education,3.5431524156129752,-2.3208350511586175,1.7485455724212888,2.183079397663377,-0.4281453309928047,1.458197153034495,0.31560560076044286,-0.7962901889920904,1.8633414953840504,0.14601060977572694,-6.5707462287120855,3.7424006448120144,-0.5626010099562032,0
excellent,part-time,furniture,1.0548844002079063,0.9720425824492018,-3.3490962049797646,0.45045181077115537,0.6847148540498922,-1.8643029419687385,0.30971724342312335,1.0685495584552998,-0.8942502593097923,-0.08857106726878992,-0.2662716487928405,-2.532414492864386,-1.5232752474205724,0
fair,part-time,business,-2.975474792862169,-3.5497610939442676,-0.25141018249684666,0.03156252129320092,0.9459409606394378,-1.3078053608024676,2.1988755951368004,-0.6807664465790269,1.1208539760493268,-0.3688032651888687,0.3409495202043151,-6.561923974754739,-0.7793121142881104,0
good,part-time,education,-0.9436098232679531,1.0724861574691773,-1.1357819893731147,0.9060609748464866,-1.4545614052447244,0.09358627703498845,1.7293018158358509,-0.5033567380494731,0.7502877065525568,0.5336264248164758,0.4667973208299592,-5.176927631682682,-2.679215533587784,0
fair,part-time,furniture,1.3705033786165939,-1.573966686524089,-0.0551164019976188,-0.8506150472528251,1.2724833308487593,-0.6827473477782402,0.5274312910326706,0.9661396608610485,-2.3802647441930973,-1.1283415702657829,-2.5656240940361226,0.928334749190487,1.7680873586274901,0
poor,part-time,business,0.3174756872105854,-2.2089162424180486,-0.45044946975192257,-3.097950252681352,-0.6002042245856282,0.7367817979405584,4.836291460156837,1.2655229214185404,-0.0803000620367198,-0.19200127026141986,-0.7947542279199569,-7.539549382273476,-3.1937054933675166,1
excellent,part-time,car,0.8592065059841849,-0.7966849673834648,-0.8301843736021468,1.5879024576545029,-1.2255347222149022,-2.175782381692718,-2.6789237683342626,-0.3399837223515192,1.0831689848699035,1.9529445539995067,1.779401483354856,6.399148719375186,2.905193305385616,1
excellent,part-time,furniture,1.1598791361015655,-0.4960628055832521,0.009760080584858555,2.5341062729981543,0.27403884064930323,1.1038515194880936,-1.1432128162484045,1.0095859678911938,0.5858457414870233,-1.5145735090585566,-1.268955557108554,4.972390831064323,0.9987287665647399,0
good,unemployed,education,0.13414858370742921,0.613295260449767,-0.579038942877129,-2.2345440678930846,1.4706619906522893,-2.606957862126268,-1.0815306871537902,-0.1829015674239269,-0.6594824743848129,-1.165441526221057,-3.3905196626871463,0.7152878896097283,0.7696852313759287,0
good,part-time,car,0.08386675516044584,-3.144131668675637,-4.262469744694746,-1.6785202961873829,1.1792631585792293,-4.640415522439212,4.2276547757975225,0.24140911637004694,-2.8379154959374575,0.32525167585434406,-1.8882003594980206,-7.275216517650577,1.6874374713345952,0
fair,part-time,car,-2.931672669300453,1.6470023108383538,1.5938165857094237,-2.3764971602230833,0.020013805001610485,0.7596559544116175,4.30932293157821,1.4673759883276782,1.4168794859228144,-0.7966125696279787,3.4132267390918187,-7.674688147196469,-1.2248165023402529,0
good,part-time,car,1.295932400347327,1.5467116703112072,-1.7950371423680636,0.3482267247198493,0.7787743079777822,-0.44840730764101844,0.6596607425632923,0.8049425736373473,-1.214849603700643,-0.09734596889273275,0.2845939826560433,-2.1180123589646516,-0.6907758343469874,0
excellent,part-time,furniture,0.14836892557420545,-0.4134751439216844,2.012670990048737,0.55845496241885,1.4939281436421976,-0.7820505692242816,-0.9967473900143566,2.5083062730565633,-1.0048313377483444,1.8068588841465116,-0.4855564023124972,2.868471102820554,1.6320463713249562,1
good,part-time,education,-1.682027602746318,-2.8845088301027904,-0.09170167003234808,1.4929847492036685,-0.9614718135105067,-0.17805256498828648,-1.1778391775688815,-1.3600235763105946,-1.3623791390895157,-0.2128598827563673,1.369787664494368,-2.103873758306808,-3.1170975138888926,0
good,unemployed,car,2.484393774551988,3.9967471193368977,2.3934591713942583,-2.8352445617701636,2.523373331399558,1.7749451706487092,2.309162335232458,0.867394492997976,-2.5661328461878723,-1.6368018643107916,1.8728644218282764,2.0643251125652045,-0.6258861854887126,1
fair,part-time,business,1.3848902525126265,1.5597367547599765,0.09115779266152801,-1.5086965654041222,-0.4411766907937603,-1.3379115532239931,0.6483961967149412,-0.6116051462045847,0.20146172072470936,-1.8360052833568312,1.069851297501754,-2.334420267084958,-1.5703146409961066,1
excellent,unemployed,car,2.778976787747615,-3.358175887052132,-1.890638031118352,3.4559783037851077,-1.9783849165730842,-1.759295087107577,2.767073594527515,0.20139455871528109,-3.238276226412463,-0.193155224849579,0.054775439308524465,0.44705632975141324,-0.19176271778171117,0
poor,part-time,car,-1.1875911890096462,-1.5297292502115738,1.4979674158233338,-0.6002913037032098,-1.0851736783357446,0.4835615226908466,1.6683271606848427,-0.1538087778810355,0.808199849359179,0.3188270435795304,-0.6596984577765942,-2.5130163631042373,0.2117502376933018,0
fair,part-time,furniture,1.3677766387830932,0.6552020269074632,2.893282843484015,-1.0091047619107738,-0.4220058967090802,-3.1437714244094694,-0.9781223590876551,-0.7477851043659819,-0.6716419355881027,-0.12528662276943792,0.045865529017417916,-0.5137256715853996,-0.2857025833330351,1
good,part-time,furniture,1.4389183390172264,1.4519132940512205,2.6318128224796267,-1.9096079140041706,-2.229676640729981,-2.9351949334455165,-4.401636646402861,0.3731223970910093,0.6093795895088684,-1.4786735963102973,-0.05248898452520889,3.505165909001216,0.9241068285951526,1
good,part-time,education,-1.9719947434126865,0.2779617207475007,1.2227571988809638,0.9119228719145733,-0.0785907959688194,0.6820588654808601,-0.7614898104395487,-0.736901352231799,-0.3885571851807311,-0.05589646661359551,-2.223496586932361,1.4959722380165579,1.305837382176617,0
excellent,part-time,business,0.8882060122630325,1.5264715437210503,1.3194859691735639,-1.1944934608722084,0.24245018063581938,-0.5310584777684318,-1.9200068732327513,1.7283293805663333,-1.8941109601265271,0.4137542029473876,2.86319467145414,2.805073333808213,2.8043200098984697,1
good,part-time,furniture,-1.418724758622318,0.41564588031386007,-2.0062663799932903,3.0444688474690444,0.5705847001198596,2.5081454340352884,0.9769519448413084,0.40787905089749094,0.2947825640345417,-1.7577874239420725,-1.2043978961301036,-1.5511537648625837,-0.3640052643585491,0
fair,full-time,car,-2.3126457383690973,2.2795194198572806,3.3458737504283156,0.09591384118960589,2.9695095077456646,2.247027523548666,2.8269475146963696,1.406807528732965,1.8438186781781742,-0.8228676049979778,-0.5532000146724183,-2.981156621938125,1.6458453270546776,0
good,part-time,education,-3.3367991863975637,0.3924525663133547,3.215991375621206,0.21992433731706418,1.6712624603036346,0.9457827912615726,0.022379613312352276,-0.09800096678333993,0.46418257006200847,0.809861984870875,1.2974169188694122,-3.569740066540435,-0.7559441375639462,0
poor,part-time,car,-1.5622548440797015,-1.4345470207223432,0.944057942520457,-1.2990813856177352,0.44103583485076286,2.3480215697533007,3.236719164943207,1.8968887478720813,1.7264761583069204,1.635007165731419,-1.3924743834639608,-1.694652760534929,2.5994433664901284,0
fair,part-time,car,2.8243239217649148,0.703376260008427,-0.7578023446051432,-1.278507133011384,-0.12168868568726955,-2.2126403790432256,0.10731887476484758,-0.0034808485732018284,-0.8073251057170183,-0.14503369152842244,-0.9093822424969182,-0.6228143169981072,-0.4580081587691349,0
good,part-time,furniture,-1.1192750646841536,0.4705517179859724,0.23807345722432993,1.5882054276953874,0.8717244241841364,-1.0554193503565585,0.1517880718111606,-0.5054472096535272,2.771799001155909,-0.5106839381956507,-2.330983278691366,0.7050709506952431,2.4614277264807116,0
excellent,part-time,education,0.9618685783351354,1.0376337132581206,-2.7107879014434078,1.3490039555117033,-0.13377937252123967,-1.6677353422995076,-0.7283572905287705,0.14111449670559295,2.5851279396396283,-1.5249849401440596,-0.6828784326028463,1.1800142315500748,-0.005369002447875193,0
excellent,full-time,business,2.756015801299315,3.921154872937926,2.602349650442641,0.4131800872337117,1.575720450373765,1.230169807367588,-4.103946477409714,-1.55102618198332,-4.824474097528176,1.5051959988790395,1.0314204527603519,4.431548789826234,3.942889405798455,1
poor,part-time,business,2.3867360314612434,-4.316707199543992,1.861057357526695,1.0334610846215866,0.6496048651128858,0.15710855904256227,1.1225881217673572,-0.9044005023308695,-0.9398372950150702,-0.8157877251685722,0.8706242122098238,1.3994459961792667,-0.9855396868715389,1
good,part-time,furniture,0.2435928360653019,-1.808758847732868,-0.7223436152596698,1.2108758837193487,-0.28554162530722377,-1.1953555648843404,2.436147355267935,1.352759030614763,-1.2399682766155473,1.198225393201287,-0.9548978661702918,-2.314977211262497,1.528052883763559,0
poor,part-time,furniture,1.5715217257489997,-1.573323736846021,1.3968084373010403,-1.7064772544661566,0.6248178230538752,-0.7801514798234148,0.6186149727857998,1.6652522339446956,-1.9583000703223647,-0.17870688456349573,-3.6032901248304725,1.467126545562925,3.182331952112089,0
fair,part-time,education,-0.0942543899847339,0.08858019385829274,1.1757498618062214,-0.10846103626299741,1.182900489387524,-1.271703637240096,0.8606364512323048,1.9519290895174237,1.0703210258720137,0.0779372965582097,0.7716757865986246,-2.3334449675023037,-1.3468997555213607,1
fair,part-time,business,0.9853483805747763,1.722841272671586,-1.8369306631484692,4.68266155902311,-0.14584443297218957,2.825028272769413,3.0434186862400234,1.9292699966212825,1.8990970501152775,-0.10276746148759967,-2.2044803904913186,-2.002084748061915,-3.306718521028735,0
fair,part-time,business,1.0962384021648275,-4.739053524540061,-3.527739531941033,-1.1220852822239347,-0.9201522314576858,-4.784991120498815,5.008399576483109,-0.06015449940512768,-4.5923495398002165,-0.8727849535276425,-0.9219665020022292,-7.911293006323103,0.4025521128985714,0
poor,part-time,business,-2.0328755076442997,-0.8919467879884607,2.1947492529804924,-4.14455367690961,-0.7551243984485184,-0.6106721936078441,1.1565665311950137,0.43504837164044435,4.0036338768374025,-0.8284032217482512,-4.319343010803537,-2.06305252392181,2.988337237920412,1
fair,unemployed,car,-0.11764351434957887,-0.8581854275657422,-0.5189143224062946,-1.6568463473646438,-0.2413149037447287,1.6721795328232214,1.3305191496279853,-1.4472177792579584,1.024243815874878,-0.30924390763272963,1.3930541077111553,-0.4224287643894242,-2.334106093149602,1
excellent,part-time,business,-1.1202888113565868,-3.0403961817684553,-2.265626769752857,3.1310650395369914,0.23167268419506085,1.0172786828666882,0.5992240446159376,0.19737260543966004,-0.9803889042291298,0.11375768348027737,-0.5693564327893885,-1.0283337954150091,-1.2461482917860498,0
excellent,part-time,car,0.41897468554629835,-0.4143953676343559,0.9137798694849527,-0.2239544434427464,0.04406463491293769,-0.3918451574634384,-2.157511272966539,-0.09860839900467729,-0.36857832626500375,2.001922459248361,-0.2495862631964576,6.505930230790852,3.666166216773182,1
excellent,part-time,education,1.153918339685559,-1.2241979776904763,1.4467874782149344,3.4905749633579264,0.19366176451679923,1.932115305425711,2.0181414040355214,-0.750022681565717,-1.4260442504968913,1.1549975605416176,-0.6314113181723793,4.356250025592558,3.743311046685129,0
poor,part-time,car,2.5071646070002815,-1.6118489663008275,0.3226433188010228,0.6116754754884175,0.7906177188399772,-0.2425054397786517,0.2495476711729795,-0.07170634628496836,1.4456801546858573,-0.9042951866515898,-2.0414911268520273,-0.09060940994136575,-2.7111215429049498,1
fair,part-time,education,1.3184764590317628,-3.9426227824204516,0.598312597595297,1.6431361244799958,0.9492964983753157,-0.8437788543601884,1.2588966050035661,1.1584719964733277,-3.1889480237139214,1.2237936225131651,-2.378486005804874,1.0084833627884429,0.8361976779528169,0
poor,part-time,business,1.8355682500129564,-1.8882681888464201,1.8289001401944454,-0.5598107149661964,0.8324005385905596,-1.9006981239797476,0.7969880833045154,0.24107607880329518,0.9532123967678214,-0.18707426992272058,-5.26865821776974,-2.0330128503295994,-1.7788255828480857,1
excellent,part-time,business,-1.1256525902735297,-0.13386778717648784,-0.5733918416524822,3.1937120718000673,0.8878039355788485,-1.4643906333242502,2.2627542517719585,0.6174286309273244,1.2867522234683877,-0.6734142395598725,-0.7766138509787605,-0.20500465363651726,2.45526486869651,0
poor,part-time,education,3.115718467127681,-1.0907273521515977,-0.8931095187095388,-0.8713859270064107,0.45517566986882435,-2.151207100899199,2.4466223652797967,-1.4597866719179988,3.5828524604435756,-0.46262927659289066,-5.0104694216022505,-5.462166445393298,-3.4827424618058394,1
poor,part-time,furniture,-1.093320235312883,2.48773683202055,5.816174389249366,0.15678676368504074,-1.2971642963657217,4.086865671552189,1.6426937489992233,-0.2662129504064916,3.2140983154662472,0.9259661298522298,-2.1698287190066035,0.9165827251062592,1.3147379214630575,0
fair,part-time,education,3.5192108565184728,-2.833957891755195,3.551029392396326,3.119511142441821,1.371098813911922,-3.635049736228534,-4.914927821708318,-0.7442433669555713,-3.184967960525827,-0.8257690954681581,-2.387599942444341,4.045400610659838,-0.9095239339120021,1
poor,part-time,furniture,1.5324218498501923,-1.1158029089505432,0.6714307141353273,2.426704296712238,0.4528743267948912,1.7024794164589843,3.26520319061649,0.25051420375559713,0.8958993725878777,-0.6630921738253879,-3.0999630016179505,-0.7472536296413514,-0.7404928573666936,0
excellent,unemployed,car,0.7087371664841432,-2.466970479755532,1.0645190669509352,2.5776130506893598,0.1352825085523179,-0.3826324378707512,-0.8496286956092727,1.3413300695496801,0.4234383639677193,0.09242114733923629,1.4677511313247082,5.299471199844279,-0.9938893118616347,1
